tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stabf
9.24550783726202,1.46288942509468,9.08538736192071,5.72632356775264,4.57481915063801,-1.33618616150456,-1.90186372773927,-1.33676926139418,0.0631963998426404,0.822271031720642,0.55557408418086,0.44839153863374,stable
3.34077723572784,2.43837730773736,9.08939034560162,4.55196630603271,2.46516797732675,-0.880895734403015,-0.80962230791013,-0.774649935013603,0.544962210589027,0.233300723924449,0.135187771623851,0.459356142433488,stable
4.63595392530386,5.57292814580097,0.654754957470333,4.13253786545023,4.62068157310953,-1.19527573980334,-1.76680153212657,-1.65860430117962,0.555711937467567,0.587031314408759,0.740428812719709,0.154312942249532,stable
9.8234340006621,2.25060848487461,2.74988212147857,2.6160783757352,3.15962216134665,-1.46484747157742,-1.14311926112659,-0.55165542864264,0.294592817696731,0.638010805273699,0.304221747723265,0.648182461295424,stable
2.453407899186,8.41706456894898,8.24796143868908,0.825446282663173,3.14989978592398,-0.815604104421358,-1.6760066205563,-0.658289060946321,0.341999154967723,0.149298364850744,0.997373767119537,0.544509724495907,stable
2.19211200047259,2.35221999621938,9.95707357934815,1.45501278760199,2.17564398648891,-0.765162961176224,-0.640167804611172,-0.770313220701518,0.923369239782486,0.437318617161434,0.0583615042887663,0.539651832122056,stable
2.03785454998926,0.832228792030236,9.03966967270321,3.21721366506303,4.30107608771722,-0.913396341459081,-1.50638136996856,-1.88129837628958,0.524071278716654,0.250259796475184,0.771682198052091,0.542523843283073,stable
1.42960672140953,5.69542641050655,5.79192801706246,1.69234990417034,1.97186119339645,-0.550200933940371,-0.515148950780113,-0.90651130867597,0.185628994407144,0.59872112820061,0.142900585942202,0.805455762975164,stable
9.41507455943183,6.28832406882219,3.97499176566325,1.84910538781271,4.00429516834777,-1.9486473602607,-1.42178596373482,-0.633861844352249,0.154989394084967,0.160019307176698,0.671873173001024,0.201470533417814,stable
5.85557013348903,9.55405041621852,2.63793139825942,3.43957042371833,3.52984314094341,-0.660607737022359,-1.04932762967926,-1.81990777424179,0.118325381755524,0.591532125423294,0.348481156534153,0.707756883174579,stable
2.18687374084605,1.25842217526993,2.15523110281947,8.11667188439536,4.3017783525609,-0.548619175491494,-1.76531971417565,-1.98783946289376,0.585905950755458,0.711792541751802,0.296186511436326,0.492671677760394,stable
1.31152520878495,1.92799147173553,9.64612370155732,1.29645396475992,4.80698666725658,-1.49403176621547,-1.67166879037828,-1.64128611066283,0.523232106419869,0.30957862505244,0.316343952023623,0.146423175858551,stable
0.68024284130102,9.68966053462847,1.77979282957921,2.7065428382374,2.59464806162979,-1.13821523635642,-0.863060531741672,-0.593372293531697,0.787476380353292,0.430898355352214,0.21006498903348,0.639852306504698,stable
6.91595980891056,3.16275662298939,5.4435397131683,6.08681284041189,4.90575841010168,-1.78924708652649,-1.30803591465935,-1.80847540891584,0.0576049787976232,0.750199779887368,0.0907160715877113,0.576707956446033,stable
4.14133733128393,1.11286832966548,8.40088816176623,1.86962414568819,3.67156323149242,-0.699052354918188,-1.51389624846943,-1.4586146281048,0.0818106054342119,0.0949626702909148,0.662958659633726,0.169682105625634,stable
2.68322812701643,3.44481655199445,1.71084981104666,0.612181233477115,3.55733548572112,-0.817507117213693,-1.83006659859557,-0.909761769911856,0.135459718503733,0.268277738567322,0.752640151894649,0.884328421361179,stable
8.34263241003356,2.23991627366553,8.19731500701775,3.37295444965783,2.78584355783524,-1.10978612389612,-0.570590280926903,-1.10546715301222,0.521415035325326,0.597451737323334,0.31970830594758,0.251479512623948,stable
9.51208303645705,8.44051128111835,2.04739333248227,5.35015049590742,3.27750375348763,-0.837423468447651,-1.76254679337355,-0.677533491666429,0.550417409793853,0.247111779932181,0.528657338187756,0.130732642597592,stable
9.39631614015793,2.55735658748756,1.34960394820377,1.12731049169964,3.00187775836982,-1.40753153410973,-0.638259001767868,-0.956087222492218,0.812553024136372,0.385067268100599,0.472992795080579,0.854731019539645,stable
0.52429928576455,8.5520222797847,1.51004743862494,2.24825518937291,3.29548210597222,-0.651333882602327,-0.977558426383988,-1.6665897969859,0.254511363494456,0.994563713568557,0.911008191852148,0.185942450668616,stable
7.14441556497611,2.41913459825292,0.677620996478666,8.62020619690261,3.8848093221542,-1.28847180939831,-1.85435502768771,-0.741982485068182,0.234026352694185,0.414656312939308,0.383577210523372,0.238806637131153,stable
3.95009245279657,3.02024663220039,7.17365895376877,3.79126288138899,2.71634493051897,-1.26281318178545,-0.698714055875933,-0.754817692857585,0.632444288215629,0.155738574487906,0.228153158619561,0.386956585991681,stable
2.79882647790139,9.74254381186743,2.71751547440765,4.08779889738361,4.17880702973191,-1.81348703314729,-1.50806985771236,-0.857250138872256,0.234505126743552,0.322718490875234,0.442462075063443,0.288563569379367,stable
6.36591008405698,4.78267820887881,0.920335368397378,2.40325866945115,3.75382260495681,-0.756848461728776,-1.45863363889238,-1.53834050433565,0.938355278958894,0.292778541621567,0.263803041820151,0.174280931030662,stable
0.528527842762682,3.76781117367769,1.37197799335353,6.96609898523202,4.23051043436477,-0.984195519299747,-1.43013689442273,-1.81617802064229,0.809011981530607,0.585233501313151,0.206378201892651,0.979407955758894,stable
1.73291135705607,4.90928788171631,9.8196940231711,2.37910136600335,3.7238133380974,-0.97428671232505,-1.82967521362042,-0.919851412151929,0.575874589001784,0.424206635538426,0.585555111864811,0.882361836036576,stable
7.32695148399058,1.47631961556044,6.29700805293868,1.33035165610363,4.62957840569696,-1.72666555633621,-1.79407977350152,-1.10883307585923,0.582438150355584,0.676439437483273,0.586098067763589,0.473678601510283,stable
2.31143478444576,1.88863568015423,0.797812330575683,1.64011756975215,4.98854350679841,-1.77677246986381,-1.23327774427282,-1.97849329266178,0.0505288401920081,0.219931742350439,0.629426856678228,0.109115287718537,stable
1.4333142151207,5.69377694057109,9.4970857906275,9.22025624806038,2.73797941481603,-0.565053948124405,-0.901840209070023,-1.2710852576216,0.144942924208436,0.376005165379564,0.0570280974853213,0.0553410260172293,stable
5.27340872749974,9.95218628645401,0.776274356304761,5.19757429333554,4.50363833718732,-1.60377508343965,-1.93769210989065,-0.962171143857017,0.59378279201322,0.172280885608998,0.665537123837634,0.0764967450196843,stable
3.80061548060015,6.28060198319218,3.22732553336321,1.75375407246194,3.57807727113888,-1.05774763640939,-1.10427925625845,-1.41605037847104,0.41857300951796,0.557755432959266,0.294572045897257,0.402493763194831,stable
1.53189583237085,2.22146045834445,0.545663660741202,7.45530397731152,3.82323469441894,-1.06271232714421,-0.827556573765806,-1.93296579350892,0.455236771043127,0.0703030702206574,0.426394981747644,0.794581679897656,stable
4.56049938877369,0.564388922590565,1.0481150280152,5.0788788785581,3.48789005099178,-1.09358714575458,-0.779287007397309,-1.61501589783989,0.649353625776868,0.474422646570309,0.0923142560259881,0.149460145272658,stable
7.33042720619383,3.16953653086749,2.94135495702249,5.64500795878442,3.49163392509764,-1.76556703963001,-1.06141825470986,-0.66464863075777,0.226598536687143,0.182155265368924,0.52469609225044,0.358015107748967,stable
1.87383020404235,4.32307795164533,2.06629354317543,1.62714530405566,3.91801732046645,-1.0938324251394,-0.882433457470359,-1.94175143785669,0.95974508032603,0.64224550760926,0.355231884585892,0.484602200802917,stable
0.712268081095617,1.62033635515915,5.77696611584019,1.57979576250904,3.15270993278925,-1.40615924225678,-1.23055293115851,-0.515997759373963,0.286673710428443,0.816980747529044,0.621780956750241,0.286267667010804,stable
6.94211315956723,0.689097000209975,4.74466294252711,0.771274602318939,3.8219787782488,-1.50107651211428,-1.2864895262061,-1.03441273992842,0.0727368870014942,0.948564170662476,0.831343233253784,0.417580328490171,stable
4.12761011130187,9.0099552429165,1.10152978132224,0.566662976274895,4.22784325137536,-0.967830330463906,-1.50755534641915,-1.7524575744923,0.143834551055481,0.196858773731207,0.717298641922827,0.509883233261984,stable
6.11875212146462,6.0406794827325,2.8527684645984,8.04767813163492,2.90270413671577,-1.72413502995153,-0.628681455455779,-0.549887651308463,0.144308955512757,0.355805793636264,0.589482782962816,0.40834914258612,stable
1.11559649380952,7.30829478041832,2.2554993731962,6.05703749224874,3.17765667135803,-1.94427008288901,-0.596276148311817,-0.637110440157203,0.65408433119206,0.190667769669335,0.753780749601488,0.167547683840267,stable
2.00227817441476,8.42662840849879,1.05581058362552,7.10062553494848,4.88297818997715,-1.22334642394014,-1.73423053382532,-1.92540123221169,0.634285462242637,0.545283822401686,0.419823460833596,0.620610328677209,stable
0.841529142283695,5.22234975633335,8.85584069826776,1.35540018557932,2.60482917805038,-1.03773585286248,-1.02819164928864,-0.538901675899257,0.551325303970339,0.996438869499617,0.710247317330202,0.976028668835064,stable
0.792929428386933,7.42664318308181,2.33171218098376,1.78481845520448,4.22340025384203,-1.62442333135325,-0.645340822541306,-1.95363609994747,0.957150420861993,0.78790921964108,0.11346796373975,0.762185551741151,stable
2.85906290020966,9.45404894801311,4.58307299462059,2.03305374986116,4.90668185209975,-1.59467665035645,-1.37719637388674,-1.93480882785656,0.744891573356818,0.238195869144675,0.383711291032947,0.454606433222895,stable
8.10920660551042,1.03390967733948,6.69239263457072,2.22019775870192,3.10752053917123,-0.644211138391343,-1.92487979509518,-0.538429605684709,0.362921086269981,0.660483720429662,0.475753146816868,0.750713465117756,stable
8.15369736500416,9.52178518460538,0.807476221102814,7.50273336193033,3.98509079944258,-1.50051429017833,-1.64914951845917,-0.835426990805077,0.289589768596685,0.210511714359487,0.295128819857663,0.327741962629511,stable
1.58183025256797,1.54878565649638,3.08907094593934,7.75352680805183,4.36536027917694,-1.74668817552576,-1.49829691152652,-1.12037519212466,0.674674679432873,0.559202720065003,0.0905297728397604,0.758325926434351,stable
8.21981173170422,9.86843815018018,0.584643150823284,3.88085593867179,3.53077172853673,-1.71462085566531,-0.663672753525351,-1.15247811934607,0.494900050142622,0.483100800586984,0.520927673982737,0.819471756456074,stable
2.78687376327319,5.44903074637456,6.84858195532584,8.51103884947598,3.50982167426537,-0.844223501094768,-1.67885234634277,-0.986745826827828,0.287542671762753,0.0738186488023133,0.222693184644314,0.584781805179734,stable
4.77529441308932,7.598342060994,2.86524075306214,4.87594630742837,2.71666031777555,-0.515466442650754,-0.802687976673781,-1.39850589845101,0.623508240540005,0.126749991224004,0.117955546426357,0.551812190577769,stable
3.53324491578881,3.24541052189384,1.43303195846948,7.79253973050868,3.93995313691541,-1.24769797127029,-1.71455540651293,-0.977699759132194,0.31413957790881,0.145180347590585,0.65435158473643,0.36016574370496,stable
4.2552865930096,2.70013398751114,5.5512022966558,5.91201454135218,3.29561324080951,-1.57689829419709,-0.647561909173196,-1.07115303743922,0.133102575850246,0.34073619911472,0.157524826948959,0.207827962963209,stable
5.36406365667597,0.935118042073108,1.00168056229822,6.17842417198702,3.40860459691153,-1.73133096832541,-0.74694846953121,-0.930325159054913,0.183887986226972,0.0655397641549981,0.483661666314854,0.324973778497115,stable
9.00845742673285,1.2279492866745,7.52149882438378,3.56006931173541,3.44578677963114,-1.97019331895041,-0.862785976717435,-0.612807483963296,0.377122734222229,0.349887926956536,0.0865482888824178,0.926604905488911,stable
1.57029322592668,4.73552597177032,6.70661432528016,7.08324380816839,3.31864580635767,-0.82969774980332,-0.773220906682953,-1.7157271498714,0.67700674191043,0.270699720547997,0.594130748801495,0.347426518147907,stable
2.89452705655568,2.17740467414439,3.7344203982143,1.86132724869724,2.86273756818711,-0.848114919276291,-1.25297468622949,-0.761647962681332,0.492082099116921,0.347174938935416,0.363319759880913,0.0854691390490497,stable
5.75712494977151,6.89915977170458,2.80927563689748,7.01001117622732,4.37606451910118,-1.72639860013615,-1.03876799901065,-1.61089791995438,0.118078289620164,0.311961609408453,0.642383782997584,0.414909609994803,stable
0.826930046726903,0.645668178359687,0.977195509917685,2.06147095727641,4.05822936422232,-1.62936652238913,-0.817370971819025,-1.61149187001416,0.589525886517791,0.691646220488274,0.896654096573779,0.117226833669727,stable
1.90716498852927,8.35989839188781,1.20658430635899,1.47507154262632,4.15469837099325,-0.796783234072069,-1.36951603930384,-1.98839909761734,0.757193309465159,0.518605412226915,0.55507393497329,0.881290427043944,stable
0.695557942641526,7.51502743236304,6.70838411952514,3.22547629402498,3.19192097273451,-1.25159638157027,-1.05136246652718,-0.88896212463706,0.980922502046683,0.0823355183774035,0.151898024765867,0.781630065363059,stable
2.37746674420097,0.970146301047772,0.82144836773955,7.93938944285103,3.9095191846917,-1.43967341803354,-1.87577639177778,-0.594069374880381,0.983218360700337,0.234275339070025,0.986604147901861,0.907669744191527,stable
8.85565346217794,1.39826088442284,5.27343176271067,2.81075911829325,4.77728711117862,-1.48845533370965,-1.65841560293068,-1.63041617453829,0.952096998199044,0.96537493451957,0.366814313923724,0.253950022068479,stable
9.73357683589676,2.22981097237319,2.14599478631434,7.30067906467781,3.76310868021883,-1.15943638759771,-1.83189698602798,-0.771775306593138,0.399355745698512,0.514639193706859,0.113902052361503,0.632099232755441,stable
3.41010260047248,3.094539140885,1.83071965121318,2.00705329285995,2.52739728699192,-1.27297395311487,-0.73015940003841,-0.524263933838636,0.380021592930538,0.295182389835299,0.947741704678484,0.387496955404214,stable
6.62271506792435,3.24814988666298,3.87747728874428,3.41261390398109,2.43862891823274,-0.691384808750101,-0.906279898674332,-0.840964210808312,0.0868927956393966,0.838500342475971,0.633298339017704,0.126136522883858,stable
1.14234297802829,6.7669800002807,6.88425444109103,8.74601310235732,3.03499505725417,-0.733377062946872,-1.22483983043161,-1.07677816387569,0.758817133864305,0.359873131487793,0.359358037357217,0.212335620759506,stable
3.1138450682166,8.82172743101913,1.42843113701958,7.42765453132027,3.60909125275108,-1.38019961217667,-0.541459548805771,-1.68743209176864,0.187847954430239,0.591214882744312,0.795012964465605,0.370108412887447,stable
0.686512510303326,7.28232701324145,4.55422488771564,5.65302262174472,3.11058512805028,-0.592971562467085,-1.42750773858549,-1.0901058269977,0.857160276538932,0.778221646148429,0.258567906939266,0.123980365660849,stable
8.16247796976407,0.703731817279628,8.04209951708217,8.2588921153132,3.63977638993113,-1.55896864492566,-0.553062582802936,-1.52774516220253,0.228572943147469,0.794863709493494,0.626476123527417,0.188125698440127,stable
2.53644987895917,5.33884406627911,1.96209695502657,1.68798002864089,2.15565115677671,-0.702957803410583,-0.733459907482076,-0.719233445884055,0.386129629081647,0.553501748841376,0.77562343732598,0.279294412643843,stable
1.68011035232698,3.29167319599363,3.51127784536488,6.7256452343667,3.42715535855711,-1.16193239537387,-0.981095418971358,-1.28412754421188,0.612670804009214,0.41682625530072,0.701971227989811,0.176491722724829,stable
7.95286421030848,1.65672322842261,1.41789780567677,8.73165872658455,3.91379935394176,-0.69119549873682,-1.88781978571898,-1.33478406948596,0.38953556860748,0.683887232703974,0.167067993017264,0.414054028154258,stable
3.97435980556585,2.79064467582895,1.21015461738261,6.55137413537902,4.45537341105701,-1.89867034311815,-0.948418656923459,-1.6082844110154,0.417398486019717,0.870402207460703,0.389114965727659,0.146252676075289,stable
6.65720970436889,4.27120364074378,2.95136262710637,5.95060640226468,4.18312791718145,-1.91376904690751,-0.96692907492934,-1.3024297953446,0.0554583941194322,0.40334248850663,0.763107773000463,0.0634456122142309,stable
4.22017160931959,1.42746817550553,8.7699768752496,2.14367619406086,2.06210017228788,-0.900621493606991,-0.552421914055664,-0.609056764625223,0.292432241182229,0.12706247794543,0.41613114321506,0.742173545219278,stable
1.53450696358295,5.10469343140152,9.33983086657525,2.61957882093954,3.39793870366642,-0.72147639082683,-0.892992727672949,-1.78346958516664,0.461994690389065,0.278277799019642,0.689015815676745,0.467203405607885,stable
8.18673507032336,2.34892418822923,4.13798286225551,0.759759551097674,5.00600568022407,-1.70965306373731,-1.7194063576381,-1.57694625884866,0.591606340059509,0.301876561111411,0.389971513909236,0.119610120092186,stable
1.49387277092357,9.78472051781359,7.54835268715509,2.55524823800432,4.34668148607099,-1.86118080460181,-1.90667246791086,-0.578828213558323,0.666262489370473,0.745871320240432,0.4982573702458,0.574885734954093,stable
4.08590046339654,2.28585052743383,0.592498574174906,2.07387354846498,3.90147735972192,-1.90792704281671,-0.953331008641096,-1.04021930826411,0.837991395050281,0.267816126452736,0.677273170679865,0.301469807032511,stable
4.61453704872731,1.45148563498077,1.44263751473451,5.04185482899795,4.48207507240365,-1.69426017939062,-1.31165762718103,-1.476157265832,0.629163288897295,0.198149574877385,0.148454104513754,0.386783996372773,stable
3.30824857795301,6.81665535310593,4.62261660313188,9.24564358443621,2.29987786467337,-0.767336604558176,-0.620595269046433,-0.911945991068764,0.233600792019509,0.676061880723224,0.159358862087574,0.108543093645532,stable
4.0957233456048,2.10868599252506,8.06848531794409,9.29388919575145,3.54399198500361,-0.534695436019031,-1.46505368401217,-1.54424286497241,0.51833583696544,0.182890342239342,0.0514875303348049,0.314870685341973,stable
3.40181962617618,6.38451978160398,7.90458672597496,2.69745799770156,4.14268391292006,-0.749062189849897,-1.6816317724381,-1.71198995063206,0.58725095414286,0.076999842319563,0.582596029249813,0.339602766006987,stable
3.86425699913972,1.2931988669051,2.94194961818184,4.94083200848597,2.55280864454851,-0.85420204550951,-1.09261513104137,-0.60599146799763,0.198409443054217,0.136356221405544,0.180401005591399,0.365002181511393,stable
7.40335881339404,4.05277883741065,3.17823520529929,2.51263106346832,4.25630157724276,-1.85268068471055,-0.732436802205397,-1.67118409032681,0.222157151259708,0.269352218245442,0.532291941901372,0.366420593485612,stable
4.18325499705804,9.72606202653865,0.611060049339233,9.18823055003029,3.99802577628804,-1.30239084174294,-1.40683955388251,-1.28879538066259,0.69156357708744,0.438672736470476,0.710846312544469,0.639156333417528,stable
9.14591945204626,2.09954569497721,6.02450079419641,0.933475069643662,3.86043912788179,-1.35866213367257,-0.69416297502321,-1.80761401918601,0.635251863505741,0.234850252770808,0.499277008277529,0.789588032158446,stable
2.07141309172639,4.74664175658065,2.2799947155384,5.5808563628119,2.96657262900164,-0.983644900906354,-1.29574844285554,-0.687179285239742,0.230107754776076,0.544881914320568,0.364159114798064,0.129670322289085,stable
